,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.2 Total Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.3 Total Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.4 Total Costs,A.4_Expected Number of Deaths,A.4_Expected Annual Damage,A.5 Total Costs,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,RfR Total Costs,Expected Evacuation Costs
235,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,5,3,2,6,3,0,1,2,3,5,3,8,4,6,5,152745139.9242727,0.0,0.0,124573879.8096008,0.0,0.0,71109125.16120952,0.002483838259016089,1120161.350216694,42145418.064872414,0.0,0.0,130767271.32064351,0.0,0.0,1011100000.0,0.0
236,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2,5,0,2,6,0,7,1,5,4,5,7,2,7,8,94979303.71425684,0.0,0.0,116054128.61712487,0.003101106266299287,2599856.7229275885,97583078.29857512,0.0,0.0,41653687.49951889,0.0,0.0,171991653.90594512,0.034883365334691746,31571698.49713021,881900000.0,0.0
237,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,2,1,1,0,4,6,3,6,3,5,5,2,8,7,2,6,66507014.9338145,0.0,0.0,195852439.4381294,0.0,0.0,99968847.12278569,0.0,0.0,40122543.521642566,0.0,0.0,133578837.06897146,0.0,0.0,1469400000.0,0.0
238,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,2,1,0,7,4,5,2,8,2,0,0,6,7,6,5,6,103162272.08375776,0.0,0.0,179252535.04636943,0.0,0.0,66289265.72651896,0.0,0.0,32041411.62223206,0.00018538854479444904,2007839.7397969908,143424669.97232643,0.0,0.0,1486700000.0,139.38819645257567
239,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,2,6,0,7,1,4,8,0,6,1,10,10,6,2,5,102192937.55533153,0.0,0.0,191515724.13757014,0.0,0.0,78367018.73996717,0.0,0.0,57608803.0126722,0.0004610101502394146,707803.6966721126,121999258.20261109,0.0,0.0,1164700000.0,0.0
240,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,7,4,4,4,2,4,6,2,6,1,3,7,5,3,0,197917825.35986206,0.0,0.0,167613097.97855717,0.0,0.0,99599968.85895519,0.0,0.0,32133923.184654124,7.72346495250305e-05,757660.7882597678,72580607.18485624,0.0,0.0,795000000.0,48.5134829541243
241,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,9,0,4,5,5,8,4,5,1,2,5,7,4,2,128446235.06223166,0.0,0.0,201702786.22359943,0.0,0.0,114930905.59223258,0.0,0.0,28434825.01624931,0.00023092752831175949,2288726.242642707,126330956.54499272,0.0,0.0,727700000.0,147.88506239271777
242,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,7,0,1,4,7,4,4,4,5,2,7,3,4,1,134576627.39671084,0.0,0.0,182708359.82841694,0.00299630476567493,2553825.909096834,91150900.80101892,0.0,0.0,37785454.503663704,0.0,0.0,100014423.91316393,0.0011840534540020372,1069831.3465773284,303800000.0,0.0
243,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,3,6,4,0,2,4,0,9,5,5,5,5,7,6,7,0,119252509.8856793,0.0,0.0,100476029.79714599,8.397692946450457e-05,590120.2956038641,125671933.25239167,0.0,0.0,44119312.844942994,0.0,0.0,94338185.77629063,0.0,0.0,1041800000.0,38.8642782275342
244,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,2,0,5,7,2,5,3,7,3,4,3,4,3,2,3,1,134576627.39671084,0.0,0.0,167479956.04986662,0.00010599716308321934,593124.5574618633,101783266.82547024,0.0,0.0,29871759.256855987,0.0,0.0,128365429.6265746,0.006452107489791236,38708521.33589301,1176700000.0,2440.9546091253924
245,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,2,1,0,5,6,0,1,0,5,4,2,6,0,7,6,72222705.9376919,0.0,0.0,137537273.74406102,0.0,0.0,52310820.126963966,0.001772300788684486,2229069.497987473,33479748.506650586,0.0,0.0,129041469.10665661,0.013230843390050607,33895244.69108096,1259200000.0,1364.7929265640923
246,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,4,6,0,3,4,6,5,6,6,5,3,5,5,8,6,4,112454988.58836943,0.0,0.0,212039158.3861963,0.0,0.0,112910645.1005051,0.0,0.0,35178390.70727274,0.0,0.0,154582068.52305788,0.0,0.0,1201600000.0,0.0
247,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,5,7,5,1,0,4,4,2,7,1,0,6,0,1,171870126.99832004,0.0,0.0,104651657.86617124,0.0,0.0,85609120.14060155,0.0,0.0,22258486.725668453,0.0,0.0,87330615.64824757,0.006749129809889327,16427452.923324676,619900000.0,602.0516839754632
248,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,2,9,5,6,1,9,6,5,4,3,0,4,3,3,4,206552851.61323768,0.0,0.0,226687047.3907701,0.0,0.0,104839363.0891209,0.0,0.0,19176830.963968083,0.0,0.0,110143138.31257956,0.002171163915205444,5388961.257575925,916200000.0,200.8086277441889
249,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,2,3,5,0,2,6,7,9,4,1,5,0,0,2,6,5,101988088.03595176,0.0,0.0,209972850.35745448,0.00010599716308321934,593124.5574618633,107753677.83864129,0.0,0.0,11068771.68625446,0.0,0.0,150992320.71874592,0.005373379222058312,32353499.298493348,864000000.0,2051.4782989882674
250,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,1,9,0,0,6,0,4,0,7,0,3,6,3,6,7,120872818.04831296,0.0,0.0,73719094.89824268,0.0010574016459554774,7673991.458137801,65547722.11683032,0.0,0.0,22374727.640758883,0.0,0.0,134694786.6539021,0.0,0.0,1033800000.0,510.4312128335211
251,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,3,1,2,0,2,6,2,9,6,4,3,3,4,8,9,1,71223146.50296113,0.0,0.0,170075236.85707244,8.602893196968187e-05,597630.9502488626,126801128.08966137,0.0,0.0,29664045.303329118,0.0,0.0,162283353.8158056,0.0,0.0,1049400000.0,39.216002010077325
252,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,3,10,4,10,5,7,4,0,6,6,5,5,4,0,3,221541977.6000306,0.0,0.0,304021490.27701604,0.0,0.0,62318902.73577461,0.0,0.0,42145770.00137461,0.0,0.0,88753159.8084491,0.002792855598205657,20658442.045692813,508200000.0,1578.872307902691
253,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,2,3,2,0,0,2,7,0,4,6,6,4,6,6,6,3,83497824.69174261,0.0,0.0,128883759.80433314,0.0013148508796513914,7653783.933862039,62318902.73577461,0.0,0.0,42059880.16374436,0.0,0.0,134967096.04856852,0.0,0.0,1209100000.0,410.0967430870869
254,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,3,4,6,7,4,1,2,6,2,5,2,4,6,3,1,6,212649028.4929304,0.0,0.0,147756738.11197522,0.0,0.0,96197621.79801805,0.0,0.0,33098933.611880872,0.0,0.0,110844012.9751149,0.0009053198822466452,6732889.917687557,1172300000.0,516.9237318945447
255,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,4,4,4,7,0,4,1,6,1,5,3,2,4,0,5,0,191731460.2888721,0.0,0.0,104819673.11091386,0.0010684435304242038,7714406.50668932,92666736.39115658,0.0,0.0,28031896.220687415,0.0,0.0,124279401.37812832,0.011401542618335474,87602725.53783382,607900000.0,8732.356633161287
256,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,2,8,7,7,1,5,5,3,1,2,2,0,3,0,5,214207357.98533124,0.0,0.0,199433505.39254242,0.0,0.0,83982590.31387958,0.0,0.0,15355806.740290796,0.00012726462697325392,181998.10756242092,105230771.03220761,0.03849882517974712,34312809.30869998,692500000.0,0.0
257,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,7,8,3,6,0,7,6,4,5,1,3,0,7,3,4,234676063.8931626,0.0,0.0,155736187.608082,0.0,0.0,103998319.23120488,0.0,0.0,17326259.286371328,0.0002267876207192768,2263191.1060203705,129299005.86489625,0.0,0.0,641400000.0,147.11262003452305
258,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,2,8,3,6,1,7,6,4,5,2,2,1,7,6,6,178037946.31740126,0.0,0.0,205588506.2755974,0.0,0.0,103998319.23120488,0.0,0.0,22403857.762533523,0.0,0.0,157479659.76075485,0.0,0.0,698400000.0,0.0
259,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,2,5,6,2,9,3,5,3,1,7,3,7,4,5,4,171796527.05181122,0.0,0.0,208891661.14793333,0.0002519307883935137,590120.2956038641,83982590.31387958,0.0,0.0,44913465.97050338,0.0,0.0,120492397.2200238,0.0,0.0,824000000.0,18.843286413349915
260,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,3,9,6,5,1,4,5,3,0,4,6,1,0,4,8,227468518.8780734,0.0,0.0,169928325.99237236,0.0,0.0,57423135.62296812,0.0,0.0,32937161.261814862,0.0,0.0,178678441.81461436,0.09783985025850825,89866107.07039948,1051100000.0,0.0
261,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,6,5,3,4,5,0,4,2,1,4,6,5,6,1,5,187947431.44764256,0.0,0.0,121314835.77466118,0.0,0.0,76593351.75454009,0.0,0.0,39581182.89776003,0.0,0.0,117305091.0609757,0.0,0.0,841300000.0,0.0
262,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,3,0,0,4,2,6,5,0,7,4,3,3,2,2,4,42291505.65437629,0.0,0.0,183133272.94119212,0.0,0.0,69280335.38441503,0.0,0.0,30059556.316496484,0.0,0.0,172855164.32805374,0.03126694822911919,77603335.58721462,922300000.0,2891.7242728494452
263,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,2,5,2,0,3,10,0,8,1,5,7,6,4,1,3,5,98043050.03325048,0.0,0.0,157923303.39354035,0.0,0.0,102811671.6963974,0.0,0.0,45191261.99167799,0.0,0.0,123256083.93360803,0.004090198910078404,24877580.69150732,1343800000.0,1570.9635806836004
264,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,3,6,2,2,7,4,7,5,2,1,4,2,10,7,2,4,155038248.26052135,0.0,0.0,246921545.1114205,0.0,0.0,80703403.63794069,0.0,0.0,43019352.351233006,0.0,0.0,124247091.10822964,0.0,0.0,1037400000.0,0.0
265,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,5,0,7,7,4,1,5,1,3,5,6,0,6,5,53972506.18695759,0.0,0.0,251478919.64097834,0.0,0.0,76033343.8643311,0.0024764017970683584,1118285.8164757083,37164121.51677349,0.0,0.0,119037642.66588223,0.03675234275014058,33895244.69108096,1134000000.0,0.0
266,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,2,4,4,0,10,4,7,6,6,5,6,5,0,3,7,6,102578836.07266891,0.0,0.0,291543357.3285491,0.0,0.0,112910645.1005051,0.0,0.0,26127534.665142894,0.0,0.0,136711771.50693655,0.00018723352594569222,1123249.345728516,829900000.0,69.89510620770143
267,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,7,4,5,2,10,7,2,5,1,2,7,0,3,3,165766213.13166678,0.0,0.0,235977302.65973556,0.0,0.0,101234617.08095992,0.0,0.0,32296880.86744544,0.00021928152884262252,2619279.7956125513,250824537.71404415,0.02459555100652742,186902542.13446656,604800000.0,14897.351980716048
268,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,3,4,9,0,3,1,6,7,1,4,5,7,5,0,7,1,145377609.9240707,0.0,0.0,165689632.8358199,0.0,0.0,94449453.00648144,0.0,0.0,44504993.850432724,0.0,0.0,155406525.82670307,0.010344354231918162,79536886.04755308,841300000.0,6337.577016067089
269,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,5,3,6,2,10,1,10,6,0,7,4,0,6,3,4,183442810.13191497,0.0,0.0,206499645.35189265,0.0,0.0,88152583.3495194,0.0,0.0,26527642.362493023,0.0,0.0,129888209.76459712,0.0030067317699125867,7321082.817223407,906700000.0,268.395774115124
270,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,2,6,1,3,10,3,2,0,7,4,4,3,1,2,7,144970731.54380167,0.0,0.0,231971674.03978276,0.0,0.0,61034678.918624744,0.0018258433147081453,2266580.1728071896,31845430.321649857,0.0,0.0,255868638.07292485,0.06091092056586152,153430347.6241996,807000000.0,5864.974824423289
271,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,5,5,6,2,1,0,1,1,0,5,4,0,6,2,7,202782665.06692177,0.0,0.0,84315056.0793714,0.00025439319139972637,593124.5574618633,41292219.28177295,0.0,0.0,22537573.22754236,0.0,0.0,131834239.3165331,0.0,0.0,654200000.0,18.911499510570398
272,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,2,6,6,0,5,1,2,6,1,7,5,8,4,3,4,181635071.1423083,0.0,0.0,112325649.32430904,0.0010574016459554774,7673991.458137801,82308580.90047325,0.0,0.0,52374143.02112399,0.0,0.0,110322169.81689276,0.0,0.0,1033800000.0,510.4312128335211
273,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,4,5,6,4,7,3,2,7,5,10,0,4,6,82177854.37813279,0.0,0.0,214755434.29165137,0.0,0.0,95856280.54552633,0.0,0.0,58772765.57369622,0.0,0.0,114957438.1817061,0.03859493224910794,35513270.66472689,1436400000.0,0.0
274,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,6,0,6,1,4,4,2,1,2,3,4,6,5,6,95486976.46933737,0.0,0.0,180339828.74769464,0.0,0.0,76593351.75454009,0.0,0.0,27841880.40487992,0.0,0.0,143424669.97232643,0.0,0.0,1419100000.0,0.0
275,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,2,2,2,1,1,1,6,10,1,3,5,5,1,5,1,119714365.97456834,0.0,0.0,121241302.5431345,0.002966361479782257,2540674.2480023336,120239837.85556835,0.0,0.0,35178390.70727274,0.0,0.0,104702398.72518277,0.01199546007615039,11105745.06197929,1844400000.0,0.0
276,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,5,3,5,1,4,7,7,6,5,5,2,6,2,4,2,174617949.37465692,0.0,0.0,182741238.9811532,0.0003685395576487937,2586705.0618330874,118518738.69004363,0.0,0.0,35666063.36272972,0.0,0.0,109075403.23538673,0.0015876814566511488,12061970.8566131,490900000.0,1112.6919343265915
277,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,3,10,0,6,2,5,3,6,4,10,8,1,47847947.961454235,0.0,0.0,158528444.99843422,0.0007340077872904932,605141.6048938611,96197621.79801805,0.0,0.0,35493319.36033734,0.0,0.0,171834061.47345597,0.0,0.0,800900000.0,0.0
278,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,3,10,7,5,8,4,7,3,1,5,3,3,6,6,1,252947386.88429508,0.0,0.0,238141673.51656002,0.0,0.0,93241572.7977978,0.0,0.0,32129000.278980844,0.0,0.0,134334746.73390198,0.0030067317699125867,7321082.817223407,791400000.0,268.395774115124
279,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,3,5,6,0,7,2,5,10,1,1,1,6,4,7,3,3,125797238.44921103,0.0,0.0,207875623.52720356,0.0,0.0,101996834.23161708,0.0,0.0,32311142.62542002,5.532121802872975e-05,707803.6966721126,125065178.98441488,0.0,0.0,1351800000.0,58.39716922168584
280,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3,7,0,0,1,3,8,4,5,2,4,4,4,5,4,117657018.40774402,0.0,0.0,100015450.06101501,0.014416426310962498,12292802.565896751,114930905.59223258,0.0,0.0,29561882.696503144,0.0,0.0,120492397.2200238,0.0,0.0,538900000.0,0.0
281,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,3,4,6,6,0,6,1,2,2,5,0,0,4,7,1,6,202263567.88781607,0.0,0.0,120547007.52490647,0.0010684435304242038,7714406.50668932,78817561.50663751,0.0,0.0,13121459.036267743,0.00025665545054117213,3426263.674102692,128563448.37726545,0.0,0.0,523300000.0,804.7145330609662
282,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,2,3,1,1,3,7,5,5,5,3,1,3,4,8,82486364.32617709,0.0,0.0,131512577.449448,0.0010732799241822927,2547250.0785495825,113756052.19718486,0.0,0.0,29338710.7719367,0.0,0.0,168438570.38576603,0.016103288536500882,39855681.15278333,868400000.0,1563.2762242302663
283,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,2,0,3,1,1,4,1,4,1,5,3,0,0,0,5,82486364.32617709,0.0,0.0,141941821.43552098,0.003018167003026179,7077215.160756221,71617663.74483383,0.0,0.0,21068617.1353041,0.0,0.0,198882395.90422255,0.06326156123164012,162205720.06392804,1184300000.0,6493.627553281558
284,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,8,4,6,6,6,9,3,2,2,2,4,3,4,6,138903029.16673058,0.0,0.0,245685456.69229835,0.0,0.0,106527959.95310938,0.0,0.0,26263660.448536433,0.0,0.0,119344426.54874079,0.0004493604622696612,1123249.345728516,1255200000.0,42.10152279805075
285,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,6,10,0,3,6,2,8,0,5,3,3,6,7,1,2,177067681.2786764,0.0,0.0,178829942.70358348,0.0,0.0,74964671.67903003,0.0,0.0,33201096.218706846,0.0,0.0,111952814.85055783,0.0,0.0,1155000000.0,0.0
286,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,4,9,7,2,2,2,4,2,5,2,3,5,3,3,6,250839513.044744,0.0,0.0,140190824.9301274,0.0003721327519559145,2599856.7229275885,86990810.17558372,0.0,0.0,29645556.942988534,1.4859917683543487e-05,178822.81682420897,129291644.24627236,0.0021577178106032685,16100506.539452553,538900000.0,1661.8674532185346
287,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,4,4,3,7,6,4,0,2,5,6,2,5,1,5,5,157912764.47743085,0.0,0.0,239458735.98520547,0.0,0.0,57803837.76650671,0.010604473616764296,4835864.3221793715,36038529.368792966,0.0,0.0,228953323.8878731,0.13298286901232095,121117434.97479129,704500000.0,0.0
288,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,2,1,6,7,2,7,0,5,3,0,4,3,4,3,7,7,181693838.44953766,0.0,0.0,121820096.16607496,0.00010497116183063073,590120.2956038641,57423135.62296812,0.0,0.0,31630618.60460236,0.0,0.0,146188572.81347877,0.0008552614279632022,5114863.944041622,1251600000.0,348.7386847833158
289,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,3,3,3,7,7,5,4,8,1,5,2,5,5,7,2,4,172426687.21920255,0.0,0.0,228335612.75899953,0.0,0.0,102811671.6963974,0.0,0.0,33174021.96917189,0.0,0.0,124247091.10822964,0.0,0.0,1068100000.0,0.0
290,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,5,6,2,7,1,1,3,5,6,6,2,4,9,4,0,179711315.8072363,0.0,0.0,171741383.20257318,0.0,0.0,97132636.19491284,0.0,0.0,34241351.122248925,0.0,0.0,98276657.88104485,0.0,0.0,779400000.0,0.0
291,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,2,6,0,6,2,5,1,9,6,10,1,1,7,6,0,9,134996357.6629468,0.0,0.0,155337467.71585995,0.00010599716308321934,593124.5574618633,156285260.15705734,0.0,0.0,29037550.628520012,9.427084175077049e-05,926992.8040404617,105251142.62461421,0.0,0.0,1043500000.0,90.878367390231
292,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,10,3,7,2,2,6,0,6,5,0,5,0,3,2,4,259749388.6387014,0.0,0.0,166758677.96494994,0.00046516593994489316,2599856.7229275885,75057283.61438227,0.0027722164336284423,8427720.055748112,11695975.163447978,5.6084137563187336e-05,627203.4771935174,118818919.18136564,0.003109069049841396,18481329.59140548,1222600000.0,1691.0292827523606
293,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,1,0,0,10,5,3,3,5,4,10,4,1,6,0,78453877.84187987,0.0,0.0,190415094.22567472,0.003238456244678791,7754821.555240839,86193162.96060148,0.0,0.0,48530288.78386812,0.0,0.0,180059705.5676744,0.04461105615242361,113372633.25261302,704500000.0,4575.749240014229
294,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,3,8,0,1,5,3,10,3,6,1,1,4,3,2,4,126682524.73632845,0.0,0.0,160781072.8730634,0.001089449298564337,2566977.5701913354,126673650.6752804,0.0,0.0,26241727.260282714,0.0007273909818126236,3015037.312183025,121228510.19231763,0.008421870273569495,20890920.602357473,920600000.0,977.9112429915094
295,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,5,3,5,9,7,0,4,7,6,5,5,5,5,0,104000676.5449382,0.0,0.0,283216167.5423187,0.0,0.0,70375375.97490948,0.010571919255027054,4827653.858079158,42145770.00137461,0.0,0.0,91019735.6362473,0.012390890043268276,10956877.18760639,1045200000.0,0.0
296,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,2,2,5,6,0,8,6,5,5,2,0,4,7,5,112429465.54032746,0.0,0.0,137537273.74406102,0.0,0.0,124462721.51685515,0.0,0.0,19742157.81013341,0.0,0.0,137004737.0557815,0.0,0.0,1068100000.0,0.0
297,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,3,6,2,6,2,7,10,4,0,2,7,1,3,0,6,159858321.31843358,0.0,0.0,214352832.97455466,0.0,0.0,81162299.7500258,0.0,0.0,31137740.08217949,0.0,0.0,77142937.89639339,0.002496447012609229,2246498.691457032,1255200000.0,0.0
298,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,1,4,0,2,6,0,5,1,5,0,6,5,6,8,3,82177854.37813279,0.0,0.0,116087007.76986113,0.00038111573772371665,2632735.8756638416,88041933.47495925,0.0,0.0,28088012.246519726,0.00014216792891824233,1960477.5813768317,148143851.24872586,0.0,0.0,851200000.0,343.83701240398034
299,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,3,3,9,0,6,4,0,6,2,5,4,5,4,4,6,1,136598613.0637709,0.0,0.0,131321771.566306,0.0,0.0,96197621.79801805,0.0,0.0,35474804.544331506,0.0,0.0,124808939.28315443,0.0013964277991028284,10329221.022846406,1517400000.0,789.4361539513455
300,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,2,5,8,0,3,9,6,7,1,5,6,0,8,5,1,2,144229490.88175502,0.0,0.0,246222354.91277742,0.0,0.0,97583078.29857512,0.0,0.0,32293439.297215313,0.0,0.0,100032176.89964801,0.0,0.0,1816000000.0,0.0
301,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,6,6,5,5,4,1,1,2,6,8,0,6,0.0,0.0,0.0,235755473.90597233,0.0,0.0,87498935.4190952,0.0,0.0,28590714.23159392,7.858183735655016e-05,765970.3035243767,101157510.29530728,0.0,0.0,1232300000.0,48.76484724723072
302,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,10,1,2,6,3,6,3,1,7,2,7,2,2,4,187921151.51560268,0.003036076990556286,9554409.890273422,176645972.6605401,0.00025562439290283297,594626.6883908631,88468682.0009217,0.0,0.0,42835394.08700434,0.0,0.0,96129560.6675014,0.00034334294909842253,877731.9266622846,650400000.0,152.61219164971436
303,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,5,10,7,5,6,4,6,2,1,5,4,0,6,1,6,279270942.6186134,0.0,0.0,214755434.29165137,0.0,0.0,85077442.7104589,0.0,0.0,22537573.22754236,0.0,0.0,130962243.70146017,0.0037423980399767407,9106370.106101269,704500000.0,333.6559098603392
304,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,3,5,6,2,5,7,0,0,0,5,3,3,6,5,0,181430221.6229285,0.0,0.0,199707106.56957513,0.00025439319139972637,593124.5574618633,14406532.966189003,0.011308579030652792,14406532.966189003,32129000.278980844,0.0,0.0,85142397.97480127,0.0,0.0,741100000.0,399.6734196359963
305,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7,3,0,0,9,8,1,5,5,7,4,3,4,3,158496200.4885197,0.0,0.0,105542064.36059128,0.01808343928545491,15550058.159033203,102811671.6963974,0.0,0.0,42449291.03101924,0.0,0.0,105668056.91818394,0.0,0.0,660100000.0,0.0
306,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,5,2,6,2,0,0,1,6,0,2,4,5,6,2,1,174860273.37080485,0.0,0.0,44611308.52224439,0.0007742603877271368,1792892.8507465879,53884884.98177258,0.0008852098878956583,1113875.8515881847,31242259.05973556,0.0,0.0,106770262.84273942,0.0,0.0,1256900000.0,86.10675647424668
307,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,4,5,7,7,6,1,4,2,2,0,0,0,6,1,1,201783459.3101869,0.0,0.0,216066944.14176592,0.0,0.0,78879234.63649702,0.0,0.0,14633166.508166576,0.009541300119409608,14633166.508166576,102579288.95893322,0.0,0.0,363800000.0,0.0
308,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,3,3,2,2,5,5,5,1,4,1,0,0,0,2,4,5,127568368.5380355,0.0,0.0,212823364.2288833,0.0,0.0,80212918.62871477,0.002297485903678296,8595254.883880947,1976334.748420868,0.00014688774398628307,1976334.748420868,139058730.07759678,0.004091285799642769,30914635.99593743,1361100000.0,3033.706521720877
309,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,3,5,0,2,1,2,0,4,4,2,4,7,0,6,4,101988088.03595176,0.0,0.0,133681328.4842302,0.003101106266299287,2599856.7229275885,71459503.28179374,0.03256376104618855,14854610.967151726,35148296.27702773,0.0,0.0,157319473.5738741,0.08221172614921254,76213619.71472406,756700000.0,0.0
310,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,3,2,6,1,5,6,0,1,1,0,2,2,72222705.9376919,0.0,0.0,173940560.7444248,0.00011215317059875124,611150.1286098596,103709188.55526713,0.005099172176320915,15215449.749793394,19265402.10075522,0.0006255961066913804,6407814.326504526,273286170.5313805,0.035593500859249276,216212765.51810727,643100000.0,14771.416943541424
311,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,2,0,3,4,4,5,4,2,6,0,42291505.65437629,0.0,0.0,96964062.32961537,0.00970919955301314,8350950.374560702,53401633.19836887,0.0,0.0,35474804.544331506,0.0,0.0,123079334.4885515,0.057970270321046555,52428034.998994485,581600000.0,0.0
312,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,4,6,1,0,6,1,2,5,5,1,2,4,9,4,1,163050713.55821392,0.0,0.0,120486384.95207919,0.008765672531009275,7653783.933862039,89402604.69789341,0.0,0.0,25174225.220393565,0.00035706180338950796,547377.9691148204,137027918.2725515,0.0,0.0,688900000.0,0.0
