,Unnamed: 0,A.5_Expected Number of Deaths,A.5_Expected Annual Damage,Expected Evacuation Costs,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
42302,42302,0.0021232261133793,2525922.068978853,0.0,2832899093.9205747,178303379.54230642,1.7482606543968866
42303,42303,0.0,0.0,0.0,135317166.7498962,178303379.54230642,0.125174834707945
42304,42304,0.0,0.0,0.0,3042537846.320534,178303379.54230642,1.7644880197022623
42305,42305,0.0,0.0,0.0,2687887575.739933,178303379.54230642,1.736304027364958
42306,42306,0.0,0.0,0.0,436343671.7058258,178303379.54230642,0.3772767162464854
42307,42307,0.0349587143905595,25812471.6467404,0.0,97947071.62153658,178303379.54230642,0.1109963890002416
42308,42308,0.0,0.0,0.0,595607000.8752131,178303379.54230642,0.6520143948577091
42309,42309,0.0,0.0,0.0,2745638244.5605726,178303379.54230642,1.7833522430480415
42310,42310,0.0,0.0,0.0,1427856026.5135562,178303379.54230642,1.0092455554424418
42311,42311,0.0,0.0,0.0,2042841843.0314372,178303379.54230642,1.221059498358534
42312,42312,0.0325312914284965,41324848.32282959,0.0,135159082.864729,178303379.54230642,0.0901099534799172
42313,42313,0.0492861219565053,63414689.44052264,0.0,455148211.6956873,178303379.54230642,0.2805284983759838
42314,42314,0.0,0.0,0.0,2760889509.5917306,178303379.54230642,1.9623028218349463
42315,42315,0.0,0.0,0.0,863417193.2518061,178303379.54230642,0.9302102601331402
42316,42316,0.0,0.0,0.0,2542614804.9248056,178303379.54230642,1.572616415724167
42317,42317,0.0,0.0,0.0,445747490.4078826,178303379.54230642,0.3761210369872619
42318,42318,0.0,0.0,0.0,2095802348.4595172,178303379.54230642,1.7887553128351787
42319,42319,0.0,0.0,0.0,467172894.67764574,178303379.54230642,0.4782726360737268
42320,42320,0.0,0.0,0.0,2534909057.2131133,178303379.54230642,1.7645707135909543
42321,42321,0.034389985831252,32780034.278310694,0.0,1944450233.5248296,178303379.54230642,1.5237229553518254
42322,42322,0.0,0.0,0.0,350757604.1618247,178303379.54230642,0.3061452766664549
42323,42323,0.0020700088460192,2042406.185826548,0.0,2396671452.349459,178303379.54230642,1.7747307759215705
42324,42324,0.0,0.0,0.0,1661006400.2129805,178303379.54230642,1.5120954033206846
42325,42325,0.0,0.0,0.0,3148375193.356188,178303379.54230642,1.7653805578724846
42326,42326,0.2432084758730717,199878965.5186113,0.0,264128462.93047708,178303379.54230642,0.3718652676148821
42327,42327,0.0,0.0,0.0,300479395.4389028,178303379.54230642,0.2138865725936445
42328,42328,0.0,0.0,0.0,838411498.6192782,178303379.54230642,0.7431421649954628
42329,42329,0.0,0.0,0.0,376077739.27288,178303379.54230642,0.2854092606802779
42330,42330,0.0,0.0,0.0,2278805877.831899,178303379.54230642,1.782192479014033
42331,42331,0.0,0.0,0.0,132971797.0728173,178303379.54230642,0.1203766875822765
42332,42332,0.0,0.0,0.0,558604178.1590123,178303379.54230642,0.5659549366271421
42333,42333,0.0,0.0,0.0,426147539.1468285,178303379.54230642,0.3791747107292079
42334,42334,0.0,0.0,0.0,697907772.1477938,178303379.54230642,0.5654708427570971
42335,42335,0.2473054204222826,281175899.11689514,0.0,405903011.9862226,178303379.54230642,0.3435698326576666
42336,42336,0.0072179440142664,7331070.178221041,0.0,2289434392.3119044,178303379.54230642,1.7923312396640407
42337,42337,0.0,0.0,0.0,1009078599.1985388,178303379.54230642,0.8556814469226757
42338,42338,0.0,0.0,0.0,2756319758.376393,178303379.54230642,1.7920454376712591
42339,42339,0.0,0.0,0.0,969157480.9126863,178303379.54230642,0.7991026379292377
42340,42340,0.0,0.0,0.0,3073415854.690548,178303379.54230642,1.8841182434880208
42341,42341,0.0,0.0,0.0,138378874.1435141,178303379.54230642,0.0828201461743739
42342,42342,0.0,0.0,0.0,3063303149.1833878,178303379.54230642,1.80078097593554
42343,42343,0.0782310861990273,92096284.6445765,0.0,213599318.8573068,178303379.54230642,0.1584706922485049
42344,42344,0.0,0.0,0.0,2710246508.9415827,178303379.54230642,1.7179344875542724
42345,42345,0.0,0.0,0.0,245365186.38537243,178303379.54230642,0.1749670953365707
42346,42346,0.0,0.0,0.0,2329912840.27128,178303379.54230642,3.081316638848381
42347,42347,0.0797170835815382,72384478.31458305,0.0,96105017.51168022,178303379.54230642,0.1077004690686308
42348,42348,0.0,0.0,0.0,2472734695.426791,178303379.54230642,1.7865230762801405
42349,42349,0.0,0.0,0.0,92127336.55689004,178303379.54230642,0.0935466925755596
42350,42350,0.0813780380881051,95305771.18128332,0.0,108521727.17046256,178303379.54230642,0.090466184795115
42351,42351,0.0,0.0,0.0,2254345575.1787624,178303379.54230642,1.758225385933883
42352,42352,0.0,0.0,0.0,576594043.3885717,178303379.54230642,0.5818636005728629
42353,42353,0.0,0.0,0.0,3181595635.4412346,178303379.54230642,1.8622390168897416
42354,42354,0.0,0.0,0.0,33388547.111231863,178303379.54230642,0.0318310669584157
42355,42355,0.0,0.0,0.0,232337308.00772744,178303379.54230642,0.2442235086750583
42356,42356,0.0,0.0,0.0,417204931.9084257,178303379.54230642,0.3222542052635818
42357,42357,0.0358692055899669,33223630.131263483,0.0,1987938162.046651,178303379.54230642,1.617622250936039
42358,42358,0.0,0.0,0.0,1576210096.7227142,178303379.54230642,1.0440599422341152
42359,42359,0.0,0.0,0.0,2566101571.717317,178303379.54230642,1.7918356467704213
42360,42360,0.0,0.0,0.0,2610676631.1002164,178303379.54230642,1.790120228677155
42361,42361,0.2973112281683568,265320877.7486236,0.0,362149185.7367039,178303379.54230642,0.38391443910398
42362,42362,0.0,0.0,0.0,3389523239.862376,178303379.54230642,1.8184567242063905
42363,42363,0.0,0.0,0.0,1976851395.7279289,178303379.54230642,1.3042919084457925
42364,42364,0.2202092755631261,179192593.25323424,0.0,200621538.998927,178303379.54230642,0.2482700785566946
42365,42365,0.0,0.0,0.0,2815532273.0268607,178303379.54230642,1.733963604502654
42366,42366,0.3992971520801159,445861635.057235,0.0,767166073.4535639,178303379.54230642,0.6188286456041814
42367,42367,0.0,0.0,0.0,999892544.532105,178303379.54230642,0.7007926129858985
42368,42368,0.0,0.0,0.0,42625838.98246608,178303379.54230642,0.0273776748983977
42369,42369,0.0,0.0,0.0,2663299525.4541984,178303379.54230642,1.7628496804397067
42370,42370,0.0,0.0,0.0,2715783672.5780044,178303379.54230642,1.7590597532253862
42371,42371,0.1132668441021331,134700701.64514893,0.0,266442298.74238256,178303379.54230642,0.2018364959029889
42372,42372,0.0,0.0,0.0,179151995.23309445,178303379.54230642,0.1053921719984555
42373,42373,0.0,0.0,0.0,2616665221.7375264,178303379.54230642,1.9571419977979865
42374,42374,0.0,0.0,0.0,2412298992.835113,178303379.54230642,1.782192479014033
42375,42375,0.0,0.0,0.0,112875288.20418264,178303379.54230642,0.0965732775028788
42376,42376,0.0,0.0,0.0,223746364.7080617,178303379.54230642,0.1585424188660458
42377,42377,0.0,0.0,0.0,165616373.01615956,178303379.54230642,0.1538381372692414
42378,42378,0.01063126869192,10273751.714727135,0.0,1979495464.1741831,178303379.54230642,1.5563400783187118
42379,42379,0.6627638079523301,880120562.9264789,0.0,1039446894.1590694,178303379.54230642,0.7418729785084871
42380,42380,0.0,0.0,0.0,49364175.0259911,178303379.54230642,0.0423492884287903
42381,42381,0.0,0.0,0.0,259029382.48501065,178303379.54230642,0.3513686835240044
42382,42382,0.0,0.0,0.0,480958471.22468734,178303379.54230642,0.3449384443776348
42383,42383,0.1306884058250733,154085062.5692685,0.0,352574310.78222686,178303379.54230642,0.3290566151448761
42384,42384,0.0,0.0,0.0,1109289619.5183344,178303379.54230642,0.8030452158315936
42385,42385,0.0,0.0,0.0,66163014.56683926,178303379.54230642,0.0402144185662013
42386,42386,0.0,0.0,0.0,2381013415.1778173,178303379.54230642,1.7481160207915338
42387,42387,0.5883570449758805,654761859.4748354,0.0,726640825.231593,178303379.54230642,0.6480904649382979
42388,42388,0.041406130478325,56943089.508047104,0.0,207305561.70759147,178303379.54230642,0.1530411496889814
42389,42389,0.0,0.0,0.0,2807311505.906464,178303379.54230642,1.727934306575252
42390,42390,0.4316294667352464,563124358.6148272,0.0,710213684.8509488,178303379.54230642,0.5317154496965382
42391,42391,0.0,0.0,0.0,79164636.13910854,178303379.54230642,0.0761003514147749
42392,42392,0.0083796544851538,7323320.622304348,0.0,29990554.24881569,178303379.54230642,0.03583750029765
42393,42393,0.0,0.0,0.0,262806265.7037692,178303379.54230642,0.1606509750456739
42394,42394,0.0,0.0,0.0,531871660.9894909,178303379.54230642,0.6974490534644253
42395,42395,0.0,0.0,0.0,2539166579.4922266,178303379.54230642,1.7682901361598231
42396,42396,0.2867951560960533,396221148.7675587,0.0,557182128.4531741,178303379.54230642,0.382323238291548
42397,42397,0.0,0.0,0.0,2185364958.0621037,178303379.54230642,1.8281546111606068
42398,42398,0.0,0.0,0.0,399761366.0627204,178303379.54230642,0.2757300251581909
42399,42399,0.0,0.0,0.0,131647168.2696582,178303379.54230642,0.1456752314271882
42400,42400,0.0,0.0,0.0,2214151827.0838413,178303379.54230642,1.7731462873239503
42401,42401,0.0,0.0,0.0,2860684224.413116,178303379.54230642,1.7689797375719216
42402,42402,0.0,0.0,0.0,1427519689.1465423,178303379.54230642,1.082216031506353
42403,42403,0.0,0.0,0.0,1375031692.622607,178303379.54230642,1.0293748063807455
42404,42404,0.579106192709322,634237205.6676624,0.0,676789086.7163472,178303379.54230642,0.6156145760029054
42405,42405,0.0,0.0,0.0,915580622.6585426,178303379.54230642,0.873402563064102
42406,42406,0.0,0.0,0.0,229931337.0861489,178303379.54230642,0.2129608713945681
42407,42407,0.0,0.0,0.0,449914613.3482608,178303379.54230642,0.3199075332729437
42408,42408,0.4205785323793758,374956017.9954408,0.0,408568665.2198857,178303379.54230642,0.455534875069332
42409,42409,0.0,0.0,0.0,2122285351.8609931,178303379.54230642,1.758225385933883
42410,42410,0.0,0.0,0.0,3102977656.572028,178303379.54230642,1.7460993776778548
42411,42411,0.0,0.0,0.0,2850477050.784589,178303379.54230642,1.825102070650488
42412,42412,0.0,0.0,0.0,163650970.0655839,178303379.54230642,0.1118041345186171
42413,42413,0.0,0.0,0.0,77094921.63191387,178303379.54230642,0.0977927393697167
42414,42414,0.0,0.0,0.0,112977959.85771498,178303379.54230642,0.0607141345401265
42415,42415,0.0,0.0,0.0,2223411492.6507254,178303379.54230642,1.7279328608090103
42416,42416,0.0,0.0,0.0,349757866.9774668,178303379.54230642,0.1815129205701001
42417,42417,0.0,0.0,0.0,2719172621.900487,178303379.54230642,1.8104996430218168
42418,42418,0.0,0.0,0.0,80505184.03804523,178303379.54230642,0.0500843919685357
42419,42419,0.0,0.0,0.0,172409323.8407332,178303379.54230642,0.0868908544203289
42420,42420,0.0374905070756716,39749172.669592105,0.0,2608235675.2770176,178303379.54230642,1.831410826702856
42421,42421,0.0,0.0,0.0,201816577.74948996,178303379.54230642,0.1976139829543576
42422,42422,0.0,0.0,0.0,47257178.7878954,178303379.54230642,0.0349842978007121
42423,42423,0.1214130071026681,91247787.4780272,0.0,180005086.22405,178303379.54230642,0.2233521818388435
42424,42424,0.0,0.0,0.0,264344235.1316753,178303379.54230642,0.2127040418485224
42425,42425,0.0,0.0,0.0,194187157.96616632,178303379.54230642,0.1886204179599291
42426,42426,0.0,0.0,0.0,2127793744.2327623,178303379.54230642,1.758312625280645
42427,42427,0.0,0.0,0.0,344436695.16822165,178303379.54230642,0.2699244038425389
42428,42428,0.0,0.0,0.0,290946717.6862042,178303379.54230642,0.1537971690059343
42429,42429,0.6360494375444353,655268248.7117093,0.0,1349913132.0205846,178303379.54230642,1.19828962709861
42430,42430,0.0,0.0,0.0,158304406.79876316,178303379.54230642,0.1290779136221965
42431,42431,0.0,0.0,0.0,3030551729.7120504,178303379.54230642,1.9817732430013255
42432,42432,0.0,0.0,0.0,2396472490.123078,178303379.54230642,1.7590442649813074
42433,42433,0.0,0.0,0.0,674769247.2697443,178303379.54230642,0.559443876926001
42434,42434,0.0,0.0,0.0,600317810.6940026,178303379.54230642,0.5646653896544647
42435,42435,0.0,0.0,0.0,708658354.4005936,178303379.54230642,0.5397128232834685
42436,42436,0.0,0.0,0.0,2116746257.0783465,178303379.54230642,1.7524640230035675
42437,42437,0.0,0.0,0.0,2285046605.18768,178303379.54230642,1.7883091232907975
42438,42438,0.0,0.0,0.0,2886555615.2759595,178303379.54230642,1.787669627596602
42439,42439,0.0,0.0,0.0,2558048959.677755,178303379.54230642,1.7847969589468091
42440,42440,0.0,0.0,0.0,2419512524.427037,178303379.54230642,1.7802885823705197
42441,42441,0.0,0.0,0.0,101420107.53154044,178303379.54230642,0.1023904250305075
42442,42442,0.0,0.0,0.0,2538295886.133815,178303379.54230642,1.7675293793229985
42443,42443,0.0,0.0,0.0,1999308689.7092075,178303379.54230642,1.2723867592285292
42444,42444,0.0,0.0,0.0,1243687307.573879,178303379.54230642,1.1078415705659732
42445,42445,0.0,0.0,0.0,2750423863.115824,178303379.54230642,1.7872471317067835
42446,42446,0.0,0.0,0.0,1309538013.6765852,178303379.54230642,1.0562650333324033
42447,42447,0.0,0.0,0.0,2612337275.008752,178303379.54230642,1.7915458835814595
42448,42448,0.0,0.0,0.0,387504126.3542364,178303379.54230642,0.2599458631479197
42449,42449,0.0,0.0,0.0,231278427.0395214,178303379.54230642,0.1917037187078926
42450,42450,0.0417425321476437,46137433.00957788,0.0,874217840.8966296,178303379.54230642,0.6102857600327597
42451,42451,0.0,0.0,0.0,38452534.02257098,178303379.54230642,0.0274120673658224
42452,42452,0.0,0.0,0.0,749743813.7039968,178303379.54230642,0.6569281915182612
42453,42453,0.0,0.0,0.0,2946093425.93767,178303379.54230642,1.727223199854898
42454,42454,0.0,0.0,0.0,2550574204.574312,178303379.54230642,1.7385417952481146
42455,42455,0.0,0.0,0.0,899556856.5985614,178303379.54230642,0.6085897588473397
42456,42456,0.0,0.0,0.0,2677336909.731713,178303379.54230642,1.7277955791780115
42457,42457,0.0,0.0,0.0,2845572772.834894,178303379.54230642,1.7572599665235251
42458,42458,0.3454187904577708,398286176.8134754,0.0,537674709.8418233,178303379.54230642,0.4495359970751234
42459,42459,0.0,0.0,0.0,172622929.21523264,178303379.54230642,0.0977461503406859
42460,42460,0.0,0.0,0.0,236488356.0450844,178303379.54230642,0.2157745195024416
42461,42461,0.0414754363973535,50941341.73898241,0.0,197305635.61137557,178303379.54230642,0.1796565604927342
42462,42462,0.0280010801684847,25674451.93216688,0.0,2162758699.5963354,178303379.54230642,1.8012325159801013
42463,42463,0.0,0.0,0.0,2068176688.3343596,178303379.54230642,1.5274894158175916
42464,42464,0.0,0.0,0.0,548866535.619322,178303379.54230642,0.9581167776394058
42465,42465,0.0,0.0,0.0,326253929.11228925,178303379.54230642,0.1732597736126838
42466,42466,0.0,0.0,0.0,183283723.6100604,178303379.54230642,0.1302365185963551
42467,42467,0.0,0.0,0.0,64117202.16305764,178303379.54230642,0.0771398785203366
42468,42468,0.0,0.0,0.0,2752125343.759399,178303379.54230642,1.7886739884385243
42469,42469,0.0,0.0,0.0,322613587.19263977,178303379.54230642,0.2762985237730279
42470,42470,0.0288052463169659,37137280.856822014,0.0,189218191.0294429,178303379.54230642,0.1294581159447554
42471,42471,0.0971582948637971,90289195.35774577,0.0,90473482.05209564,178303379.54230642,0.0973738268837963
42472,42472,0.0,0.0,0.0,3078646427.3849053,178303379.54230642,1.790783075522918
42473,42473,0.0,0.0,0.0,1126826075.7432892,178303379.54230642,0.7965801534665151
42474,42474,0.0,0.0,0.0,89542152.42038183,178303379.54230642,0.1252966571010206
42475,42475,0.5173299207195794,584969759.6884754,0.0,643046347.4208938,178303379.54230642,0.6199792130605732
42476,42476,0.0080793223325512,7060107.519074001,0.0,2154949600.638137,178303379.54230642,1.8023421490436704
42477,42477,0.0064101023187361,5072720.245340328,0.0,1959535725.0373757,178303379.54230642,1.7868435085148446
42478,42478,0.0744596596472668,86056826.51849583,0.0,2892566673.3753543,178303379.54230642,1.8726216450445443
42479,42479,0.0,0.0,0.0,2265851849.6828413,178303379.54230642,1.7694947095588665
42480,42480,0.0,0.0,0.0,147033229.2353992,178303379.54230642,0.1581143331890463
42481,42481,0.6376955355454978,599443805.9730694,0.0,814673253.4061633,178303379.54230642,0.8278893869246784
42482,42482,0.0,0.0,0.0,3043101464.6673107,178303379.54230642,1.764898167954786
42483,42483,0.6206956113925732,616184677.579236,0.0,730383068.7356987,178303379.54230642,0.722951049209926
42484,42484,0.0,0.0,0.0,2276517653.045572,178303379.54230642,1.7786923654518652
42485,42485,0.0552547086453427,70276952.47991915,0.0,294197864.2348732,178303379.54230642,0.1948834501742418
42486,42486,0.2029935760014309,228861727.43969196,0.0,378091727.4296418,178303379.54230642,0.3129328763282564
42487,42487,0.0,0.0,0.0,2531324471.623516,178303379.54230642,1.7586188420850055
42488,42488,0.0,0.0,0.0,435108006.8318384,178303379.54230642,0.3874613099101373
42489,42489,0.0,0.0,0.0,283978611.3409631,178303379.54230642,0.1702510846710136
42490,42490,0.0,0.0,0.0,2825929832.87928,178303379.54230642,1.7420273275546636
42491,42491,0.0,0.0,0.0,3187977859.5667963,178303379.54230642,2.015482968971616
42492,42492,0.0,0.0,0.0,105332419.1342832,178303379.54230642,0.0714165645182773
42493,42493,0.0,0.0,0.0,1968851642.6490269,178303379.54230642,1.5450083108717818
42494,42494,0.0053149721671414,6499418.956750705,0.0,2872798715.109908,178303379.54230642,1.777899632440158
42495,42495,0.0,0.0,0.0,219586632.5503789,178303379.54230642,0.1869135156464999
42496,42496,0.0,0.0,0.0,1741545027.257443,178303379.54230642,0.9943575283158996
42497,42497,0.0,0.0,0.0,899616722.6909256,178303379.54230642,0.811506897132515
42498,42498,0.0,0.0,0.0,540497452.4401648,178303379.54230642,0.4396330330289008
42499,42499,0.24962284690151,294292341.51355344,0.0,483069257.3681269,178303379.54230642,0.3981569877859018
42500,42500,0.0,0.0,0.0,1577986581.5109904,178303379.54230642,1.024097579886056
42501,42501,0.0,0.0,0.0,2260825053.7072954,178303379.54230642,1.7645707135909543
42502,42502,0.0,0.0,0.0,2977815002.374735,178303379.54230642,2.445397464788533
42503,42503,0.0,0.0,0.0,3084885812.4978914,178303379.54230642,1.7953267905787444
42504,42504,0.5531003181704953,686033938.3694928,0.0,959326574.5843503,178303379.54230642,0.8981341553032721
42505,42505,0.0445822000362098,52785386.302505285,0.0,80938688.3584445,178303379.54230642,0.063131685173277
42506,42506,0.0,0.0,0.0,1649508042.250954,178303379.54230642,1.4990217365360652
42507,42507,0.0,0.0,0.0,2153262490.6574945,178303379.54230642,1.7904688571996892
42508,42508,0.1020178614292268,134792124.83081317,0.0,3293473983.064033,178303379.54230642,1.8947843367499668
42509,42509,0.0,0.0,0.0,338942213.9251063,178303379.54230642,0.2440500454918526
42510,42510,0.0,0.0,0.0,2093738219.022672,178303379.54230642,1.7865492358080377
42511,42511,0.0,0.0,0.0,2775672367.629867,178303379.54230642,1.770254402111838
42512,42512,0.0,0.0,0.0,3166930504.836514,178303379.54230642,1.7913699978592086
